wage,educ,has_dog,near_publictrans,ed_mother,near_privcollege,is_righthander,iq_score,scholarship,grade_avg,female,talentsup,near_4ycollege,black,ed_father,has_siblings,near_2ycollege,exper,near_parents,lives_in_city
374.78467,12,0,1,5,0,0,91.202187,1,2.2424114,0,1,0,1,6,1,1,14,1,1
192.91942,7,1,0,12,0,1,74.972008,0,1.8225554,0,0,0,0,5,1,1,10,0,0
97.587845,4,0,1,6,0,1,84.995972,0,2.9971268,0,0,0,0,3,0,0,49,1,1
862.45459,5,0,1,3,0,1,92.156128,0,1.5363187,0,0,0,0,2,1,0,27,1,1
1221.0585,12,0,1,12,0,1,83.095993,0,2.3614099,1,1,0,0,9,1,1,29,0,1
162.85217,3,0,1,5,0,0,70.710625,0,4.3218746,0,0,0,0,4,1,0,28,0,1
538.80072,4,0,1,5,0,1,105.84927,1,2.6470456,1,0,0,0,4,0,0,33,0,1
1043.5599,5,0,0,3,1,1,83.476448,0,2.2188919,0,0,0,0,9,1,0,38,0,0
97.440781,7,1,1,1,0,1,80.048447,0,2.6165066,0,0,1,0,2,1,0,12,0,1
2248.6008,8,0,1,9,0,1,71.655212,0,3.0334194,1,0,0,0,6,1,0,47,0,1
726.24524,7,0,1,11,1,1,94.021461,1,2.4646666,1,0,0,0,2,1,0,36,1,1
64959.836,6,0,1,9,0,1,115.67119,0,2.0175393,0,0,0,1,4,1,0,13,1,1
627.62012,8,0,1,4,0,1,90.979622,1,1.7698263,0,0,0,1,7,1,1,49,0,1
4785.9072,7,0,1,7,0,0,89.979485,0,4.7457371,1,1,0,0,7,0,0,57,0,1
891.2674,8,0,0,10,0,0,77.549347,0,2.6398106,0,0,0,0,10,1,0,29,0,0
278.21899,7,0,1,3,0,1,73.969528,0,2.1313484,0,0,0,1,10,0,1,26,0,1
978.24512,8,0,1,3,0,1,102.86749,1,2.891536,0,0,0,0,6,1,0,21,0,1
46.100754,5,0,0,6,0,1,77.460014,0,3.418581,0,0,0,0,8,0,0,13,0,0
24.025265,5,0,0,2,0,1,74.178154,0,3.28216,1,0,0,0,3,0,0,26,0,0
274.97614,5,0,1,5,0,1,107.33917,0,1.1877486,1,0,0,1,11,1,0,40,0,1
1069.7474,7,0,0,9,0,1,109.65933,0,1.8183438,0,0,0,1,8,0,0,44,0,0
577.98932,10,0,1,10,0,1,85.779198,0,1.3446497,0,0,0,1,8,0,0,54,0,1
1174.8723,9,0,1,8,0,1,106.33765,0,2.5631104,0,0,0,0,3,0,0,39,0,1
199.07896,5,0,1,8,0,1,85.763443,0,1.6053053,1,0,0,1,7,1,0,13,0,1
2807.9917,6,0,1,8,0,1,94.561279,1,2.6579566,0,0,0,0,2,1,0,9,1,1
2540.1348,9,0,1,10,0,1,116.84855,0,2.7040489,0,0,0,0,9,0,0,14,1,1
239.1881,8,0,1,3,1,1,83.371811,0,2.3885982,0,0,0,0,5,1,0,7,1,1
34.353962,6,0,1,3,0,1,88.281372,0,2.7478838,0,0,1,1,5,0,0,21,0,1
85.638557,5,0,1,8,0,1,88.011993,0,3.4741275,1,0,0,0,11,0,0,55,0,1
15995.614,9,0,0,2,0,1,104.9199,0,3.7306144,1,0,0,1,6,1,0,57,0,0
209.10799,5,1,0,4,0,1,92.279266,0,2.6238565,0,1,1,0,7,0,0,60,1,0
132.62062,5,1,1,4,1,1,119.66354,0,2.3469713,1,0,1,0,11,1,0,24,0,1
1940.7847,6,0,1,3,0,1,92.352211,0,1.9719802,1,0,0,0,6,1,0,26,1,1
131.326,3,0,0,5,0,1,111.38242,0,1.6033088,1,0,1,1,4,0,0,46,0,0
819.71649,7,0,0,10,0,1,86.313202,0,1.7661628,0,0,0,0,3,0,1,51,0,0
830.10352,10,0,1,3,0,1,96.995834,1,1.9257241,1,0,0,0,11,1,0,34,1,1
3069.7078,7,1,0,10,0,1,104.21767,1,2.169261,1,0,0,1,6,1,0,53,0,0
18.052912,8,0,0,12,1,1,74.452309,1,2.72156,0,0,0,1,6,1,0,40,1,0
98.742233,6,0,1,10,0,0,88.234131,1,2.7123399,0,0,0,1,1,1,0,36,1,1
1422.3418,8,0,1,5,0,1,82.46946,0,3.8322206,0,0,0,0,9,1,0,44,1,1
208.15257,3,0,1,10,0,0,86.828934,0,1.4781291,1,0,0,0,3,0,0,57,0,1
51.997536,4,0,1,6,0,1,84.463303,0,1.3659006,0,0,0,0,2,1,0,43,1,1
634.3833,4,0,1,10,1,1,80.835236,0,2.3246062,1,1,0,0,2,0,0,32,0,1
492.60513,8,0,0,5,0,1,103.86904,0,3.7257154,1,0,0,0,9,1,0,22,1,0
443.47162,9,1,0,6,1,1,76.693329,0,3.0687449,0,0,0,0,7,1,0,46,0,0
53.961395,5,1,1,4,0,1,80.041893,0,3.0978827,0,0,0,0,2,0,0,14,0,1
1471.1649,5,0,0,11,1,0,104.93202,0,3.523648,0,1,0,0,9,1,0,38,0,0
2935.7168,3,0,1,12,0,1,99.808739,0,2.7135034,1,0,0,0,6,1,0,48,0,1
2747.8301,6,0,1,5,1,0,93.492371,0,2.438587,0,0,1,0,3,1,0,48,0,1
388.18118,5,0,1,4,0,0,117.30135,0,2.9060543,1,0,0,1,10,1,0,49,0,1
1278.7307,7,1,0,1,0,1,79.387863,0,2.0334301,0,0,0,1,6,0,1,27,1,0
2829.48,6,0,0,10,0,1,102.00821,0,3.2246633,0,0,0,0,8,1,0,41,0,1
393.02917,8,0,1,11,0,1,94.744171,1,2.0248744,1,0,0,0,10,0,1,27,0,1
27.600704,4,0,1,1,0,1,84.034325,0,1.7644787,1,0,0,1,4,1,0,43,0,1
1710.5917,7,0,1,6,0,1,101.35152,0,2.8160634,0,0,0,0,2,0,1,48,0,1
298.38412,5,0,1,2,0,1,71.26989,0,3.5463622,1,0,0,0,10,0,0,25,1,1
4518.1362,5,0,1,6,0,1,99.716179,0,1,1,0,0,1,9,1,0,36,1,1
846.10431,6,0,1,11,0,1,88.552063,0,3.2675555,0,0,0,0,11,1,0,25,1,1
6182.8203,4,1,1,10,1,1,114.39568,0,3.0173769,0,0,0,1,3,0,0,14,0,1
984.69434,9,1,1,11,0,1,102.59104,0,3.3996892,0,0,1,0,9,1,1,8,0,1
6852.186,10,0,1,9,0,1,109.93363,1,2.9777069,1,0,0,0,3,1,0,14,0,1
3292.9507,8,0,1,7,1,1,92.849159,0,2.6547813,0,0,0,0,3,0,0,37,0,1
547.86407,9,1,1,10,0,1,80.870834,0,2.459111,0,0,0,0,6,1,0,5,1,1
101.14715,4,0,0,11,1,1,98.358032,0,3.0849874,0,1,0,0,4,0,0,41,1,0
4750.062,8,0,1,8,0,1,116.06523,0,2.1344569,1,0,1,1,4,0,0,24,0,1
12154.709,11,0,1,6,0,1,109.22289,1,2.6565418,1,0,1,1,10,0,1,52,0,1
883.6955,7,0,0,11,0,1,72.249847,0,3.1336212,1,1,1,0,2,1,0,29,0,0
648.21057,6,0,1,3,1,1,96.09494,0,2.7399042,0,0,1,0,9,1,0,46,0,1
1068.15,8,1,0,9,0,1,84.697258,0,2.154635,1,0,0,0,5,0,0,36,0,0
3546.5942,5,0,1,7,0,1,78.138939,1,3.5383415,1,0,0,1,8,1,0,55,1,1
388.67758,10,0,1,8,1,1,70.192986,0,1,0,0,0,0,7,1,0,25,1,1
896.57629,7,0,1,10,0,1,90.293541,0,1.9169054,0,0,0,0,8,1,0,28,1,1
117.42014,11,1,1,2,0,1,72.804199,0,2.4684033,0,0,0,0,12,0,1,23,0,1
2489.416,10,1,1,6,0,1,110.38841,0,4.0115566,0,1,0,0,12,1,0,26,0,1
828.81152,7,0,1,2,0,1,112.49648,0,2.0745547,1,0,0,0,2,0,0,50,1,1
4153.8809,8,0,1,3,0,1,86.699104,0,1.3486327,0,0,0,0,7,1,0,58,1,1
120.80582,4,1,1,3,0,1,93.942062,0,2.7516148,1,0,0,0,5,1,0,49,0,1
187.05841,9,1,1,9,1,1,84.706825,0,1.7158958,1,0,0,1,4,1,0,51,1,1
790.62726,10,0,1,9,1,1,110.76115,0,2.1691761,0,0,0,0,9,1,1,21,0,1
790.46704,11,0,1,5,0,1,91.296822,1,2.5243502,0,0,0,1,7,0,0,33,0,1
51156.016,11,0,1,10,0,0,97.142654,0,3.8324583,1,1,1,0,12,0,0,18,1,1
560.37799,4,1,0,6,0,1,77.46489,0,2.510941,0,0,1,1,2,0,1,47,0,0
110.13617,9,0,0,6,0,1,99.517738,1,3.8680484,1,0,0,0,11,1,0,50,0,1
13275.088,7,0,1,9,0,1,82.233223,0,2.8847919,0,0,0,0,4,0,0,32,0,1
61.182194,5,0,0,5,0,1,110.65842,0,1.8830246,0,0,0,0,8,1,0,11,0,0
11290.639,7,1,1,4,0,1,100.86103,0,2.0384126,1,0,0,1,3,0,0,25,0,1
15098.597,8,0,1,5,0,1,111.98914,1,2.026675,0,0,0,0,11,0,1,46,0,1
172.73959,4,0,0,2,0,1,78.536171,0,2.1541479,1,0,0,0,2,1,1,24,1,0
5936.1436,10,0,1,6,0,1,91.50444,1,2.1844783,1,0,0,0,11,1,0,34,0,1
2269.6135,6,0,1,8,1,1,109.65356,0,2.242878,1,0,0,1,7,1,0,22,0,1
2036.9471,5,0,0,10,0,0,90.615036,0,1.9180652,1,0,1,1,7,0,0,36,0,0
4619.7061,9,0,1,4,1,1,105.72844,0,2.9833112,1,0,0,0,9,1,1,12,0,1
86.674057,7,0,1,3,0,1,85.128433,0,4.2003913,0,0,0,0,2,1,1,52,1,1
2370.1707,5,0,1,3,0,1,101.65266,0,2.0707538,1,0,0,0,5,0,0,45,0,1
3951.4131,6,1,1,7,0,1,107.87268,1,1.503796,0,0,0,1,11,1,0,41,0,1
2040.6672,6,0,0,6,1,1,115.02113,0,2.1655266,1,0,0,0,6,1,1,37,0,0
8509.9785,6,0,0,2,1,0,117.41452,0,3.4115846,0,0,0,0,2,1,0,22,1,1
357.68869,7,1,0,2,1,0,93.430176,1,3.2042868,0,0,0,0,10,1,0,35,0,0
461.15363,7,0,1,9,0,1,76.842209,0,1.0664614,0,0,0,1,12,1,1,53,1,1
2657.25,11,0,1,11,0,1,118.05658,1,1.9122815,1,1,0,1,3,1,0,53,0,1
205.22221,9,0,0,3,0,1,110.96851,0,2.5943956,1,0,1,0,4,1,1,19,0,0
6142.7998,9,0,1,7,0,0,98.937073,1,3.0147979,1,1,0,1,2,1,1,46,1,1
938.41797,4,0,0,11,1,1,79.541542,0,1,1,0,0,0,6,0,0,36,0,0
167.99295,4,0,1,9,0,1,83.334808,0,3.6432827,0,0,0,1,8,0,0,57,0,1
319.44327,5,0,1,7,0,1,112.26402,0,2.4179866,1,0,1,0,10,1,0,40,0,1
1299.587,7,1,0,4,0,1,84.70034,0,2.1488533,0,0,0,0,3,0,0,31,1,0
3681.2278,5,0,0,4,0,1,119.80049,0,2.5354762,0,0,0,0,10,1,0,42,1,1
42.731449,7,0,1,4,0,1,72.734291,0,1.2330114,0,0,0,0,7,0,1,58,1,1
84.398201,8,1,0,7,0,1,104.40276,0,1.7710552,1,0,0,0,3,1,1,15,1,0
33902.668,7,1,0,9,1,1,118.90054,1,3.2366881,0,0,0,0,6,1,0,18,0,0
2862.0085,9,0,1,11,0,1,101.0585,1,3.7384956,1,0,0,0,3,0,0,29,0,1
313.66666,4,0,1,8,0,1,82.879707,0,2.9144185,1,0,0,0,4,1,0,53,1,1
263.07883,5,1,0,6,0,1,72.654465,1,2.9828663,0,0,0,0,1,1,0,32,1,0
118.1287,5,0,0,3,0,1,96.327599,0,2.1244199,1,0,0,0,5,0,1,29,0,0
3682.5994,8,1,1,10,0,1,71.852608,1,3.1028578,0,0,0,1,8,1,0,20,1,1
3759.4944,5,0,1,5,0,1,116.71178,0,2.6610045,1,0,0,0,8,0,0,54,1,1
287.25574,4,1,1,5,0,0,76.382935,0,2.0322075,1,0,0,0,8,1,0,42,0,1
29.654852,4,0,0,11,0,1,83.280701,0,2.9823444,1,0,0,1,2,0,0,50,1,0
143.50874,9,0,0,6,0,1,74.674644,0,1.4468098,1,0,0,0,5,0,1,24,0,0
5491.3779,7,0,1,3,1,1,113.28434,0,3.5407023,1,0,0,0,2,0,0,29,0,1
1656.0989,7,0,1,9,0,1,108.81498,0,2.7092111,1,0,0,0,7,1,0,55,0,1
1293.1658,5,0,0,7,0,0,99.869614,0,2.9331026,0,0,0,0,2,1,0,59,0,0
1151.9247,8,1,1,3,0,1,109.00236,1,1.2462558,0,0,0,1,4,1,1,30,1,1
333.24185,5,0,1,6,0,1,104.31409,0,1.3175809,0,0,1,1,2,0,0,58,1,1
3846.2781,8,1,1,4,0,1,88.180634,0,3.1665363,0,0,0,0,10,1,0,40,1,1
483.97876,6,1,0,11,0,1,118.00276,0,2.0137329,0,0,0,0,5,1,0,59,0,0
35.738979,8,1,1,12,0,1,96.175476,0,3.7372186,1,0,0,0,6,0,0,8,1,1
2909.418,9,0,1,9,0,1,91.398048,0,3.4452581,1,0,0,0,9,1,1,50,1,1
247.07465,9,0,1,11,0,1,73.880943,0,2.7975752,0,0,0,0,1,0,1,34,0,1
166.15459,3,0,1,11,0,1,77.328629,0,2.2427673,0,0,0,0,6,0,0,55,0,1
427.49814,7,0,0,4,0,1,81.691216,0,3.7585108,0,0,1,0,4,1,0,55,1,1
133.21251,5,0,0,3,1,1,72.945755,0,2.6758053,0,0,0,0,5,1,1,35,1,0
143.53764,6,0,1,1,0,1,115.16037,0,2.9881771,0,0,0,1,9,1,0,46,1,1
6518.9141,8,0,0,8,0,1,106.02643,0,3.3736384,1,0,0,1,11,1,0,29,1,0
798.66016,6,1,1,4,0,1,87.635849,0,2.6064882,1,0,0,0,9,0,1,44,1,1
529.76459,2,0,1,2,0,0,86.390358,0,1.6731763,1,0,0,0,1,1,1,60,1,1
3127.0029,4,0,1,3,0,1,97.939392,0,2.5887487,0,0,0,0,2,0,0,35,0,1
8092.9795,9,0,1,11,0,1,107.75772,0,2.8157449,0,0,0,0,11,1,0,11,0,1
1390.9277,10,0,0,11,0,1,99.168167,0,2.6235769,0,1,0,0,10,1,0,28,0,0
2651.4578,5,1,1,8,0,1,108.90775,0,3.2953916,0,0,1,0,2,1,0,33,0,1
1145.8297,8,1,0,5,0,1,91.63871,1,2.0316048,0,0,0,1,12,1,0,15,0,1
366.83011,9,1,1,9,1,1,113.67867,1,1.829924,0,0,0,0,10,1,0,37,0,1
14.613637,9,0,1,4,0,1,71.68219,0,1,1,0,0,0,8,1,1,34,1,1
9059.9961,5,0,1,8,1,1,116.23429,0,3.4490278,0,0,0,1,11,1,0,27,0,1
28172.779,5,0,1,6,1,1,117.23963,0,3.0743997,0,1,0,0,2,1,0,33,1,1
6257.1001,10,0,1,7,0,0,118.15258,1,1.2031212,0,0,1,0,9,1,0,49,0,1
5900.8936,10,0,1,7,0,1,83.952934,0,2.2832193,1,0,0,0,7,1,0,49,0,1
742.18207,9,0,1,12,0,1,80.146591,0,2.4146199,1,0,0,1,8,0,0,19,0,1
94.714912,4,0,0,9,0,1,84.140907,0,2.3419099,1,0,1,1,5,1,1,22,1,0
47.93285,6,0,1,9,0,1,79.563217,0,3.1331849,1,0,0,1,11,1,0,57,0,1
1671.0861,9,1,1,3,1,0,80.075729,1,3.2890384,1,0,0,0,8,0,0,44,1,1
50754.434,6,0,1,8,0,1,109.70836,1,2.5744114,1,0,0,1,4,0,0,56,0,1
750.19275,5,0,1,7,0,1,118.30499,0,1,0,0,0,1,6,0,0,30,1,1
939.62933,7,0,0,4,0,1,100.76034,1,2.441453,0,1,0,1,12,1,0,25,1,0
304.39044,3,0,1,2,0,1,98.110497,0,3.0968847,0,0,0,0,5,0,0,50,0,1
544.45593,5,1,1,4,0,1,95.952827,0,2.5464613,1,0,1,0,3,0,0,40,0,1
137.08875,2,0,0,1,0,1,93.08007,0,4.5814028,1,0,0,1,2,1,0,51,1,0
3405.6211,7,0,1,10,0,1,78.545937,1,3.9935796,1,0,1,1,10,0,0,28,0,1
5786.3853,9,1,0,12,0,1,118.5845,0,2.9170249,1,0,1,0,12,1,1,16,1,0
4072.4678,7,0,0,9,1,1,95.939659,0,2.0978928,1,0,0,0,10,0,0,24,0,0
49.184254,4,0,0,4,1,0,72.039421,1,1.8313926,0,0,1,0,5,0,0,23,1,0
4246.7202,6,0,0,6,0,1,94.828285,1,3.6322548,1,1,0,0,4,1,1,53,0,0
8324.0635,6,0,1,1,0,1,113.03534,1,3.1529393,1,0,0,0,12,1,0,46,0,1
158.06755,5,0,1,3,0,0,99.566917,0,2.4379618,0,0,0,1,6,1,0,17,0,1
160.14288,8,0,1,6,0,1,77.144867,0,3.4535179,0,1,0,1,10,0,0,7,0,1
1186.9928,5,0,1,9,0,1,93.230972,1,2.5127826,0,0,0,0,8,1,0,31,0,1
381.63776,6,0,0,12,1,1,71.481598,0,2.2622459,0,1,0,1,4,1,1,39,0,0
5252.2075,9,0,1,8,1,1,110.85793,0,2.7517991,1,0,0,1,8,1,0,45,0,1
6034.7959,10,1,0,4,0,1,116.20629,0,4.2602839,1,0,0,0,10,1,0,35,1,0
233.07695,4,1,1,5,0,0,93.460579,0,2.5275054,0,0,0,0,7,1,0,26,0,1
1434.7218,10,1,1,9,0,1,109.33016,0,2.5701063,0,0,0,0,12,1,1,25,0,1
70.174568,4,0,1,12,1,1,106.91606,0,2.8077893,0,0,1,0,6,1,0,20,1,1
1230.6051,11,1,1,2,0,1,76.767212,0,2.1729422,0,0,1,0,10,1,0,22,0,1
3768.6001,9,0,1,11,0,1,92.444321,0,1,0,0,0,1,8,1,1,52,0,1
3885.0618,4,0,1,1,0,1,93.819611,0,2.2982247,0,0,0,0,6,1,1,42,0,1
1061.9039,9,0,1,2,0,0,76.34668,0,1.4813462,0,0,0,0,9,0,0,11,1,1
309.91565,8,0,1,4,0,1,99.758621,1,2.7876682,0,0,0,0,4,0,0,56,0,1
2682.8464,6,1,1,3,1,1,106.9081,0,2.1510093,0,0,0,0,6,0,0,21,0,1
21180.041,7,0,1,1,0,0,70.839493,0,2.980865,0,0,0,1,3,0,1,32,0,1
2359.2478,7,0,1,7,0,1,104.29446,0,2.6585789,1,0,0,0,8,0,0,48,1,1
1865.1715,10,0,1,8,1,0,86.906197,0,2.4145267,1,0,0,0,9,0,1,13,0,1
816.06427,6,0,1,11,0,1,75.723656,0,2.099519,0,1,0,0,4,1,0,55,0,1
1101.1978,6,0,1,11,1,0,94.110893,1,2.6997743,0,0,0,0,10,0,1,45,0,1
2497.9319,3,1,0,5,0,1,80.573776,0,3.6358113,1,0,0,0,3,1,1,60,0,0
358.1897,4,1,1,8,1,1,92.918098,0,3.7931004,0,0,1,1,10,1,0,44,1,1
4034.2236,5,0,0,3,0,1,108.25647,0,3.6332662,1,0,0,1,11,1,1,56,1,0
78.258957,6,1,1,10,1,1,75.637794,0,1.4418716,0,0,0,0,9,0,0,59,0,1
95.222939,4,0,1,7,0,0,90.139381,0,3.1346626,1,0,0,0,4,0,0,58,1,1
7494.5415,10,0,0,2,0,1,115.84174,0,2.6578717,0,0,0,0,10,1,0,54,0,0
24682.924,6,1,1,6,0,1,111.07937,1,1.9640492,1,0,0,0,6,1,0,54,0,1
400.3764,8,0,1,7,0,1,89.179443,1,2.9410403,0,0,0,0,1,1,1,50,1,1
2318.5793,6,0,1,11,0,1,79.299614,0,3.6045158,0,0,0,0,8,1,0,19,0,1
732.70746,5,1,1,7,0,1,81.115395,0,2.1323423,1,0,0,1,1,0,0,22,1,1
163.70197,6,0,0,1,0,1,116.40574,0,2.2305002,0,0,0,1,9,0,0,23,0,0
892.45227,5,0,0,2,1,1,98.416718,0,4.0681829,1,0,0,0,8,1,0,40,0,0
322.86957,7,1,1,3,0,1,100.60876,0,2.6516769,1,0,0,0,11,0,0,49,1,1
934.65594,9,0,0,6,1,1,97.011681,1,1.8725992,0,0,0,1,4,0,0,13,0,0
76.914543,8,0,0,11,1,1,104.7934,0,2.9747632,1,0,0,1,7,1,0,18,0,0
4560.0537,6,0,1,4,0,0,82.90081,0,3.0908458,0,0,0,1,4,1,0,14,1,1
4158.4575,7,0,1,10,0,1,104.32157,0,1.654723,1,0,0,0,9,1,0,21,1,1
702.66705,6,1,1,11,0,1,96.866882,0,2.9364645,1,0,0,0,9,0,1,14,0,1
2342.4326,10,0,1,10,0,1,119.08554,0,3.0460112,1,0,0,0,11,1,0,49,1,1
5261.0205,7,0,1,11,0,0,92.010254,1,2.9006321,0,0,0,1,10,1,1,23,0,1
3571.6245,3,0,1,11,0,1,83.695023,0,3.5112307,0,0,0,1,2,0,0,32,1,1
628.75409,10,0,1,5,0,1,116.49802,0,2.3626797,0,1,0,0,11,1,0,22,0,1
859.62341,3,0,1,4,0,1,79.349388,1,3.7782743,0,0,1,0,3,1,0,33,1,1
938.46289,9,1,1,11,1,1,118.72729,0,1.9320225,1,0,0,0,9,1,0,14,1,1
25.114357,5,1,1,2,1,1,90.747887,0,2.6973705,0,0,0,0,4,0,0,57,0,1
3616.0613,6,0,1,11,0,1,111.69962,0,2.5052221,1,0,0,0,4,0,1,31,0,1
174.57581,11,1,1,11,0,1,115.05295,0,2.4292536,0,0,0,1,10,0,0,23,0,1
156.13814,10,0,0,7,0,0,72.997665,0,1.918769,0,0,0,0,6,0,0,36,1,0
2557.5103,5,0,0,7,1,1,88.595726,0,2.0618718,1,0,0,0,9,0,0,56,0,0
751.77136,9,0,0,10,1,1,72.308601,0,1.4796559,0,0,0,0,10,1,1,57,1,1
233.38055,5,0,1,5,0,1,81.198296,0,2.6692309,1,0,0,0,1,0,0,25,0,1
35416.461,6,0,1,2,0,1,111.24258,0,2.658864,1,0,0,0,5,1,0,22,0,1
1823.3527,9,0,1,4,0,1,116.26781,0,3.0218856,0,0,0,0,11,1,0,9,1,1
306.67685,6,0,1,10,0,1,78.154945,1,3.4012191,0,0,0,0,8,1,0,55,0,1
3308.9153,5,0,1,2,0,1,75.645256,0,2.9625578,1,0,0,0,8,0,0,54,0,1
463.7739,2,0,0,4,0,0,104.60696,0,1.5815318,0,0,0,0,1,1,0,17,1,0
1995.8256,4,0,1,2,0,0,105.33614,1,2.7798059,0,0,0,0,5,1,0,51,0,1
791.12994,9,0,0,6,0,1,89.448494,0,2.2352407,0,0,0,0,6,1,0,21,0,0
1610.2501,3,0,0,2,0,1,101.14864,0,1.4665425,0,0,0,0,3,0,0,36,0,1
1521.0626,11,0,1,8,0,0,79.349052,0,2.3474646,0,0,0,0,12,1,0,24,1,1
4259.0562,10,1,0,10,0,1,102.12024,1,2.4955356,0,1,1,1,9,1,0,23,0,1
308.56369,6,1,1,5,0,1,92.277725,0,2.2896898,0,0,0,1,7,1,0,14,0,1
9502.1895,10,0,1,11,0,1,105.78072,0,3.6457005,0,0,0,0,10,1,0,25,0,1
1047.9883,8,0,0,6,0,1,76.110252,0,2.517149,0,0,0,0,11,1,0,14,0,0
415.47647,7,0,1,9,0,1,107.04819,1,2.9431863,0,0,0,1,10,0,0,54,0,1
7302.8257,9,0,1,7,0,1,114.33434,0,2.4705503,1,0,0,0,5,1,0,50,0,1
1339.4073,12,0,1,4,0,1,113.19693,0,2.0635281,0,1,0,1,11,0,0,36,1,1
431.64618,9,0,1,9,0,1,106.37585,0,2.2065737,0,0,0,0,2,0,1,39,1,1
99.988808,3,0,0,7,0,0,79.671143,0,2.8982069,1,0,0,0,3,1,0,33,1,0
2660.0242,3,0,1,10,0,1,92.534767,1,3.4653106,0,0,0,0,2,1,0,18,0,1
399.17194,8,0,1,11,0,1,81.096962,0,2.9492404,1,0,0,0,6,1,1,31,0,1
770.02081,5,0,1,11,1,1,73.328156,1,3.2253582,0,0,0,0,5,1,0,21,1,1
81910.672,9,0,1,8,0,1,114.38606,0,2.6322939,0,0,0,0,10,1,1,33,0,1
3249.9268,8,0,1,2,0,1,110.69928,0,3.2064688,1,0,0,0,10,0,0,19,1,1
1437.5308,5,0,1,11,0,1,83.481087,0,2.9994137,1,0,0,0,7,0,0,28,1,1
305.97473,7,0,0,4,0,1,101.5024,0,1,1,0,0,0,2,0,0,11,1,0
734.18567,6,1,0,7,0,1,83.317268,0,2.1231973,1,0,0,0,1,1,0,45,0,0
3781.8704,3,0,1,7,0,0,118.90276,0,2.6975195,0,0,0,0,6,0,0,20,1,1
39470.605,10,0,1,3,0,0,101.74209,0,3.5636358,1,1,0,0,8,1,1,44,1,1
325.62076,3,1,1,2,0,1,91.194054,0,3.8133426,0,0,0,0,2,0,0,29,0,1
430.16376,5,0,1,4,0,0,102.53838,0,3.3615854,0,0,0,1,2,0,1,54,0,1
859.88763,10,0,0,11,0,1,100.16725,0,2.0473621,1,0,0,0,11,1,0,41,1,0
86.900818,7,0,0,4,0,1,100.11134,1,1,1,0,0,1,2,0,0,43,1,1
10066.108,9,0,1,9,1,1,105.0911,0,3.122148,1,0,0,1,5,1,1,18,0,1
948.59937,7,1,1,8,0,1,103.42802,0,3.1344054,1,0,0,1,9,1,1,44,1,1
434.43192,10,1,1,2,1,1,86.314888,0,3.0841951,0,0,0,0,10,1,1,15,0,1
142.6609,7,1,1,4,0,1,71.509064,0,2.0929039,1,0,1,1,9,1,0,24,0,1
2940.002,10,0,1,6,0,1,91.5541,0,2.4483879,0,0,1,0,6,1,0,34,0,1
180.63501,5,0,0,7,0,1,109.78276,0,3.050868,0,0,0,0,6,0,0,18,0,0
1501.7452,4,0,0,2,0,1,108.59764,0,1.5230517,1,0,0,0,1,1,0,60,1,1
99.558655,10,0,0,7,0,1,72.547356,0,2.7451384,0,0,0,0,8,1,0,18,1,0
2726.4146,7,0,0,3,0,1,80.248444,0,2.9111419,0,0,1,0,4,1,1,59,0,1
18628.311,7,0,1,3,0,1,114.32929,0,3.0359235,0,0,0,1,8,1,0,37,1,1
735.10004,5,1,0,6,1,1,74.25354,0,2.5183043,1,0,0,0,11,1,1,25,1,0
161326.55,8,0,1,1,0,1,117.45461,0,2.4950449,1,0,0,0,10,0,1,10,1,1
1530.6272,9,0,1,7,1,1,78.890808,0,1.8672136,0,0,0,1,4,1,1,21,0,1
3546.1353,6,0,0,4,0,0,98.873222,0,1.4550797,1,0,1,1,6,0,1,21,0,1
35.681381,8,0,0,5,0,1,70.866852,0,2.9124167,1,0,0,0,9,1,0,7,1,0
49030.91,11,1,1,7,0,1,99.398338,0,1.7365971,0,0,0,0,10,1,0,26,0,1
245.25635,7,0,1,9,0,1,81.937714,0,3.5605819,1,0,0,1,11,0,0,15,1,1
133.30081,4,0,0,8,0,1,116.87299,0,4.3149281,0,0,1,0,5,1,0,35,1,0
2486.4285,8,0,1,4,0,1,105.49431,0,3.0635805,1,0,1,1,7,0,0,22,0,1
450.16644,9,0,1,1,0,1,111.57316,0,3.2668388,0,0,0,1,3,1,0,14,1,1
1333.9307,9,1,1,2,0,1,100.85617,0,3.4202178,0,0,0,1,6,0,0,17,0,1
2301.8394,6,0,1,5,0,1,85.441879,0,3.0779192,1,0,1,0,7,0,0,56,1,1
7157.186,10,0,1,9,0,1,70.922791,1,3.756521,1,0,0,0,9,1,1,35,1,1
213.40419,8,0,1,11,1,1,85.505676,0,3.3315821,1,0,0,0,11,1,0,24,0,1
223.13153,4,0,1,12,0,1,93.913795,0,2.4676583,0,0,0,0,3,0,1,58,1,1
90.248039,8,0,1,4,0,1,92.194214,0,2.2668211,0,0,0,0,6,0,1,58,0,1
117.43996,4,0,1,9,0,1,106.50005,0,1.6729203,0,0,0,0,5,1,0,58,1,1
1671.6033,10,0,0,3,0,0,74.604973,0,1.5115867,0,0,0,0,11,1,0,27,0,0
100.8791,5,1,1,6,1,1,82.779968,0,3.1352606,1,0,0,1,12,0,1,49,0,1
394.43643,9,0,0,12,0,1,97.824387,0,1.4467593,0,0,0,0,3,0,0,44,0,0
1852.5953,7,0,1,5,0,1,114.64579,0,1.075201,0,0,0,0,6,0,0,50,0,1
